Model,Engine_Size,Mileage,Doors,Owner_Count,Price,Brand_BMW,Brand_Chevrolet,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_Kia,Brand_Mercedes,Brand_Toyota,Brand_Volkswagen,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Manual,Transmission_Semi-Automatic,Car_Age
X5,0.025000000000000022,0.17318169390708252,4,3,0.3042758112999202,True,False,False,False,False,False,False,False,False,False,True,False,False,True,19
CR-V,0.875,0.5489427251085282,2,2,0.28255935218698236,False,False,False,True,False,False,False,False,False,False,True,False,True,False,24
Equinox,0.4,0.6667266822707237,4,5,0.2515183117600147,False,True,False,False,False,False,False,False,False,False,True,False,False,False,22
Fiesta,0.9750000000000001,0.693960429711725,4,1,0.41322618244279496,False,False,True,False,False,False,False,False,False,False,False,True,True,False,12
CR-V,0.09999999999999998,0.7309200392101947,4,5,0.1788233850684007,False,False,False,True,False,False,False,False,False,True,False,False,False,True,19
RAV4,0.875,0.05763831929635039,3,3,0.8314213851910925,False,False,False,False,False,False,False,True,False,False,True,False,True,False,4
Passat,0.725,0.40200452117550567,2,5,0.5943193669100055,False,False,False,False,False,False,False,False,True,False,True,False,True,False,8
C-Class,0.9750000000000001,0.6381192443368608,5,3,0.5994110790749034,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3
Malibu,0.35,0.5067317502550663,3,3,0.334887430219005,False,True,False,False,False,False,False,False,False,False,True,False,False,False,20
Fiesta,0.15000000000000002,0.6690372830269203,3,3,0.39788970001840374,False,False,True,False,False,False,False,False,False,True,False,False,False,False,14
Equinox,1.0,0.8035122465174278,2,3,0.4342678363290595,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9
Tiguan,0.44999999999999996,0.24684751368689192,2,3,0.6820440463775228,False,False,False,False,False,False,False,False,True,True,False,False,True,False,6
Golf,0.725,0.483989170517668,4,4,0.3003496717992761,False,False,False,False,False,False,False,False,True,False,False,False,True,False,19
Accord,0.55,0.23063663219103633,4,5,0.71259431936691,False,False,False,True,False,False,False,False,False,True,False,False,True,False,6
Sportage,0.6,0.05677142723774848,3,5,0.6844978835654254,False,False,False,False,False,True,False,False,False,False,False,False,True,False,5
Tucson,0.32499999999999996,0.10558745273771182,3,4,0.6359119072449543,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8
Optima,0.22499999999999998,0.31199111769059956,3,4,0.4986197165818048,False,False,False,False,False,True,False,False,False,False,False,False,False,True,5
Equinox,0.30000000000000004,0.8867405525436614,5,4,0.23188761425679408,False,True,False,False,False,False,False,False,False,False,False,True,False,True,9
Q5,0.42500000000000004,0.5761764725495295,5,5,0.3768480461321392,False,False,False,False,False,False,False,False,False,False,False,True,False,True,9
Fiesta,0.925,0.6095184748034489,4,4,0.5792896141341022,False,False,True,False,False,False,False,False,False,False,False,True,True,False,4
A3,0.09999999999999998,0.3942224978494409,3,5,0.38243052573461744,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13
Focus,0.2,0.8022019058288489,2,1,0.07281761855100916,False,False,True,False,False,False,False,False,False,False,False,False,True,False,18
A4,0.475,0.7106280966384593,4,2,0.26599595116863994,False,False,False,False,False,False,False,False,False,False,False,True,False,False,18
X5,0.725,0.9411480318216069,3,1,0.32231151463100427,True,False,False,False,False,False,False,False,False,False,True,False,False,False,17
CR-V,0.7,0.7342609078360374,3,3,0.11011594380712841,False,False,False,True,False,False,False,False,False,False,False,False,True,False,24
Malibu,0.825,0.9047052233580731,4,2,0.5749340531255751,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
Explorer,0.175,0.9668547155593787,2,5,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,21
GLA,0.825,0.5748461266595981,3,2,0.7576835776946199,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2
Malibu,0.125,0.2717206473683158,3,5,0.6667689098828292,False,True,False,False,False,False,False,False,False,True,False,False,False,False,7
Accord,0.6,0.5794606597715406,3,1,0.553524323661125,False,False,False,True,False,False,False,False,False,False,True,False,True,False,5
A4,0.42500000000000004,0.11182240715919474,3,5,0.7808109931906018,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3
Tiguan,0.75,0.5597722074406012,5,5,0.29697564566591006,False,False,False,False,False,False,False,False,True,False,False,True,True,False,18
X5,0.125,0.816282233380679,5,2,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,23
Civic,0.44999999999999996,0.7226645594521242,2,1,0.05300288325869579,False,False,False,True,False,False,False,False,False,False,False,False,False,True,24
Corolla,0.375,0.47012556598048827,5,3,0.5078829519661371,False,False,False,False,False,False,False,True,False,True,False,False,False,True,10
Corolla,0.32499999999999996,0.9643707363914618,5,4,0.11128151647138212,False,False,False,False,False,False,False,True,False,True,False,False,False,True,21
Golf,0.30000000000000004,0.3464800848220538,3,1,0.4675173302251395,False,False,False,False,False,False,False,False,True,False,False,False,True,False,7
Tucson,0.525,0.36522162428898186,4,2,0.491258205018097,False,False,False,False,True,False,False,False,False,True,False,False,False,False,20
Sportage,0.15000000000000002,0.2600542807796694,2,1,0.3950064413226182,False,False,False,False,False,True,False,False,False,False,True,False,False,True,14
Optima,0.5,0.9785344189489267,4,4,0.2287589718422183,False,False,False,False,False,True,False,False,False,False,False,True,False,False,15
Passat,0.15000000000000002,0.10735124465694415,3,3,0.29783448868167595,False,False,False,False,False,False,False,False,True,False,False,False,False,True,19
Malibu,0.09999999999999998,0.34724361667366854,2,3,0.5162873443347034,False,True,False,False,False,False,False,False,False,False,True,False,False,False,10
A3,0.15000000000000002,0.8546188675722355,5,3,0.3541500521440403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6
3 Series,0.35,0.6946039303552257,3,5,0.20440463775228515,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20
Impala,0.525,0.9872466841378759,2,4,0.5936445616833324,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2
5 Series,0.22499999999999998,0.647341642160295,2,4,0.13594258020980307,True,False,False,False,False,False,False,False,False,False,False,True,False,True,18
Fiesta,1.0,0.7557865044911677,2,4,0.6113121894362309,False,False,True,False,False,False,False,False,False,True,False,False,False,True,7
CR-V,0.275,0.6168970599022412,5,4,0.46616771977179317,False,False,False,True,False,False,False,False,False,True,False,False,False,True,8
A3,0.15000000000000002,0.7682197371316543,4,5,0.23869701245322375,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9
Fiesta,0.22499999999999998,0.4680183514380406,2,2,0.10993190601803571,False,False,True,False,False,False,False,False,False,False,False,False,True,False,23
Rio,0.925,0.35973019651776134,4,2,0.5607631433654376,False,False,False,False,False,True,False,False,False,False,False,False,False,True,10
A4,0.675,0.6046838844766306,4,3,0.587203239065088,False,False,False,False,False,False,False,False,False,True,False,False,True,False,7
RAV4,0.22499999999999998,0.4085228826161469,3,4,0.27906263419422117,False,False,False,False,False,False,False,True,False,False,False,False,False,True,15
Civic,0.42500000000000004,0.816665666406599,5,3,0.3067296484878228,False,False,False,True,False,False,False,False,False,False,False,True,False,True,8
Corolla,0.07500000000000001,0.3039256873453765,3,4,0.354334089933133,False,False,False,False,False,False,False,True,False,False,False,True,True,False,11
Camry,0.825,0.5754729563019718,2,5,0.5672658119133795,False,False,False,False,False,False,False,True,False,False,False,True,True,False,4
E-Class,0.175,0.10653436560172312,4,1,0.3472179620882154,False,False,False,False,False,False,True,False,False,False,True,False,False,False,25
Tiguan,0.9750000000000001,0.3221304205760165,3,4,0.6359732531746518,False,False,False,False,False,False,False,False,True,True,False,False,False,False,19
Corolla,0.07500000000000001,0.7393522315802108,5,1,0.4824243911416477,False,False,False,False,False,False,False,True,False,True,False,False,False,True,2
Elantra,0.6,0.11884089863364476,4,4,0.5573891172320716,False,False,False,False,True,False,False,False,False,False,True,False,False,False,19
CR-V,0.2,0.3366541967578237,3,5,0.244156800196307,False,False,False,True,False,False,False,False,False,False,False,False,False,False,23
A4,0.32499999999999996,0.8402351277998946,3,4,0.18152260597509354,False,False,False,False,False,False,False,False,False,False,False,True,True,False,13
Explorer,0.875,0.8621708310827482,3,3,0.45561621986381207,False,False,True,False,False,False,False,False,False,False,False,False,True,False,5
A3,0.35,0.0633864804849261,3,3,0.27108766333353784,False,False,False,False,False,False,False,False,False,False,False,True,True,False,24
A4,0.4,0.9367735611258927,5,1,0.15213790564996013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,22
5 Series,0.35,0.2355279039216863,5,2,0.6984847555364702,True,False,False,False,False,False,False,False,False,True,False,False,True,False,4
Focus,0.575,0.5475790372163429,5,4,0.3505306422918839,False,False,True,False,False,False,False,False,False,False,False,False,False,False,18
Corolla,0.30000000000000004,0.43730703316195546,4,5,0.489295135267775,False,False,False,False,False,False,False,True,False,False,False,True,False,True,4
Malibu,0.7749999999999999,0.5727622515187282,2,1,0.58665112569781,False,True,False,False,False,False,False,False,False,True,False,False,False,False,14
CR-V,0.32499999999999996,0.654776908662919,5,5,0.43377706889147905,False,False,False,True,False,False,False,False,False,False,False,True,True,False,3
Malibu,0.95,0.6143730703316196,4,1,0.42414575792896136,False,True,False,False,False,False,False,False,False,False,True,False,False,False,21
C-Class,0.95,0.7758984002507319,2,1,0.3892399239310471,False,False,False,False,False,False,True,False,False,True,False,False,False,False,23
Golf,0.32499999999999996,0.5110695447483012,5,3,0.5234648181093184,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6
CR-V,0.5,0.45619194323857537,4,3,0.18176798969388383,False,False,False,True,False,False,False,False,False,False,False,True,False,True,23
Q5,0.7,0.6431638892778789,5,4,0.21722593705907614,False,False,False,False,False,False,False,False,False,False,False,True,False,False,25
Malibu,0.725,0.3297957468941925,3,5,0.39390221458806207,False,True,False,False,False,False,False,False,False,False,False,True,False,False,22
Rio,0.8,0.386737218343436,5,5,0.655113183240292,False,False,False,False,False,True,False,False,False,False,True,False,True,False,6
Tiguan,1.0,0.0556478017617914,2,2,0.6358505613152567,False,False,False,False,False,False,False,False,True,False,False,True,True,False,13
Sonata,0.725,0.7618180726989017,4,5,0.3575854242071038,False,False,False,False,True,False,False,False,False,True,False,False,False,True,17
Focus,0.8999999999999999,0.19001273664486099,2,3,0.5864057419790197,False,False,True,False,False,False,False,False,False,False,True,False,False,False,20
A3,0.55,0.41335080454251444,5,1,0.32636034599104347,False,False,False,False,False,False,False,False,False,False,True,False,True,False,20
Golf,0.95,0.5371296537099646,2,3,0.4770872952579597,False,False,False,False,False,False,False,False,True,True,False,False,False,False,23
Equinox,0.75,0.29663379145244434,3,4,0.8416661554505859,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
Explorer,0.8500000000000001,0.6736551503390882,4,2,0.16919207410588308,False,False,True,False,False,False,False,False,False,False,False,False,True,False,24
Sportage,0.675,0.44924680416908397,2,5,0.1904177657812404,False,False,False,False,False,True,False,False,False,False,False,True,True,False,25
Camry,0.7749999999999999,0.08660251665433014,5,1,0.5938285994724251,False,False,False,False,False,False,False,True,False,False,True,False,True,False,15
Sonata,0.375,0.2736544834990431,5,5,0.316422305380038,False,False,False,False,True,False,False,False,False,False,True,False,True,False,21
A4,0.375,0.3547622381819273,5,2,0.43377706889147905,False,False,False,False,False,False,False,False,False,False,True,False,False,False,18
Camry,0.925,0.49366168537153,2,4,0.493098582909024,False,False,False,False,False,False,False,True,False,False,False,True,True,False,11
Malibu,0.175,0.5167876981348484,3,5,0.10422673455616221,False,True,False,False,False,False,False,False,False,False,True,False,True,False,25
A3,0.30000000000000004,0.7128886843912751,5,1,0.2713330470523281,False,False,False,False,False,False,False,False,False,True,False,False,False,True,17
GLA,0.22499999999999998,0.23542787791492456,5,5,0.4777007545549353,False,False,False,False,False,False,True,False,False,False,True,False,True,False,11
